cod_munic;munic;ano;mes;pop
3304706;Santo Antônio de Pádua;2008;7;40202
3304805;São Fidélis;2008;7;37391
3304755;São Francisco de Itabapoana;2008;7;41312
3304904;São Gonçalo;2008;7;976996
3305000;São João da Barra;2008;7;31665
3305109;São João de Meriti;2008;7;456819
3305133;São José de Ubá;2008;7;6881
3305158;São José do Vale do Rio Preto;2008;7;20053
3305208;São Pedro da Aldeia;2008;7;82276
3305307;São Sebastião do Alto;2008;7;8794
3305406;Sapucaia;2008;7;17451
3305505;Saquarema;2008;7;69255
3305554;Seropédica;2008;7;75411
3305604;Silva Jardim;2008;7;21332
3305703;Sumidouro;2008;7;14752
3305752;Tanguá;2008;7;29734
3305802;Teresópolis;2008;7;158257
3305901;Trajano de Moraes;2008;7;10238
3306008;Três Rios;2008;7;76309
3306107;Valença;2008;7;70700
3306156;Varre-Sai;2008;7;9126
3306206;Vassouras;2008;7;33797
3306305;Volta Redonda;2008;7;254575
3300100;Angra dos Reis;2008;8;158468
3300159;Aperibé;2008;8;9750
3300209;Araruama;2008;8;105710
3300225;Areal;2008;8;11114
3300233;Armação dos Búzios;2008;8;25456
3300258;Arraial do Cabo;2008;8;26935
3300308;Barra do Piraí;2008;8;93542
3300407;Barra Mansa;2008;8;176438
3300456;Belford Roxo;2008;8;462442
3300506;Bom Jardim;2008;8;24796
3300605;Bom Jesus do Itabapoana;2008;8;35068
3300704;Cabo Frio;2008;8;173018
3300803;Cachoeiras de Macacu;2008;8;53125
3300902;Cambuci;2008;8;14797
3301009;Campos dos Goytacazes;2008;8;452277
3301108;Cantagalo;2008;8;19831
3300936;Carapebus;2008;8;12296
3301157;Cardoso Moreira;2008;8;12599
3301207;Carmo;2008;8;17001
3301306;Casimiro de Abreu;2008;8;32322
3300951;Comendador Levy Gasparian;2008;8;8130
3301405;Conceição de Macabu;2008;8;20722
3301504;Cordeiro;2008;8;20066
3301603;Duas Barras;2008;8;10813
3301702;Duque de Caxias;2008;8;839188
3301801;Engenheiro Paulo de Frontin;2008;8;13024
3301850;Guapimirim;2008;8;48562
3301876;Iguaba Grande;2008;8;21105
3301900;Itaboraí;2008;8;211796
3302007;Itaguaí;2008;8;103287
3302056;Italva;2008;8;13774
3302106;Itaocara;2008;8;22919
3302205;Itaperuna;2008;8;94022
3302254;Itatiaia;2008;8;27960
3302270;Japeri;2008;8;93020
3302304;Laje do Muriaé;2008;8;7566
3302403;Macaé;2008;8;189837
3302452;Macuco;2008;8;5193
3302502;Magé;2008;8;223037
3302601;Mangaratiba;2008;8;33889
3302700;Maricá;2008;8;115660
3302809;Mendes;2008;8;17809
3302858;Mesquita;2008;8;168312
3302908;Miguel Pereira;2008;8;24498
3303005;Miracema;2008;8;26885
3303104;Natividade;2008;8;15090
3303203;Nilópolis;2008;8;156706
3303302;Niterói;2008;8;482045
3303401;Nova Friburgo;2008;8;180389
3303500;Nova Iguaçu;2008;8;790145
3303609;Paracambi;2008;8;45770
3303708;Paraíba do Sul;2008;8;40353
3303807;Paraty;2008;8;35851
3303856;Paty do Alferes;2008;8;26079
3303906;Petrópolis;2008;8;294096
3303955;Pinheiral;2008;8;22059
3304003;Piraí;2008;8;25453
3304102;Porciúncula;2008;8;17398
3304110;Porto Real;2008;8;15617
3304128;Quatis;2008;8;12369
3304144;Queimados;2008;8;134748
3304151;Quissamã;2008;8;18777
3304201;Resende;2008;8;116690
3304300;Rio Bonito;2008;8;54377
3304409;Rio Claro;2008;8;17189
3304508;Rio das Flores;2008;8;8373
3304524;Rio das Ostras;2008;8;86198
3304557;Rio de Janeiro;2008;8;6229062
3304607;Santa Maria Madalena;2008;8;10351
3304706;Santo Antônio de Pádua;2008;8;40218
3304805;São Fidélis;2008;8;37397
3304755;São Francisco de Itabapoana;2008;8;41314
3304904;São Gonçalo;2008;8;977937
3305000;São João da Barra;2008;8;31710
3305109;São João de Meriti;2008;8;456896
3305133;São José de Ubá;2008;8;6886
3305158;São José do Vale do Rio Preto;2008;8;20061
3305208;São Pedro da Aldeia;2008;8;82505
3305307;São Sebastião do Alto;2008;8;8798
3305406;Sapucaia;2008;8;17454
3305505;Saquarema;2008;8;69459
3305554;Seropédica;2008;8;75525
3305604;Silva Jardim;2008;8;21333
3305703;Sumidouro;2008;8;14758
3305752;Tanguá;2008;8;29776
3305802;Teresópolis;2008;8;158484
3305901;Trajano de Moraes;2008;8;10240
3306008;Três Rios;2008;8;76355
3306107;Valença;2008;8;70748
3306156;Varre-Sai;2008;8;9140
3306206;Vassouras;2008;8;33822
3306305;Volta Redonda;2008;8;254709
3300100;Angra dos Reis;2008;9;158941
3300159;Aperibé;2008;9;9770
3300209;Araruama;2008;9;105980
3300225;Areal;2008;9;11127
3300233;Armação dos Búzios;2008;9;25546
3300258;Arraial do Cabo;2008;9;26968
3300308;Barra do Piraí;2008;9;93596
3300407;Barra Mansa;2008;9;176497
3300456;Belford Roxo;2008;9;462740
3300506;Bom Jardim;2008;9;24819
3300605;Bom Jesus do Itabapoana;2008;9;35082
3300704;Cabo Frio;2008;9;173583
3300803;Cachoeiras de Macacu;2008;9;53175
3300902;Cambuci;2008;9;14798
3301009;Campos dos Goytacazes;2008;9;452772
3301108;Cantagalo;2008;9;19831
3300936;Carapebus;2008;9;12342
3301157;Cardoso Moreira;2008;9;12599
3301207;Carmo;2008;9;17020
3301306;Casimiro de Abreu;2008;9;32450
3300951;Comendador Levy Gasparian;2008;9;8132
3301405;Conceição de Macabu;2008;9;20744
3301504;Cordeiro;2008;9;20082
3301603;Duas Barras;2008;9;10818
3301702;Duque de Caxias;2008;9;839874
3301801;Engenheiro Paulo de Frontin;2008;9;13034
3301850;Guapimirim;2008;9;48687
3301876;Iguaba Grande;2008;9;21180
3301900;Itaboraí;2008;9;212065
3302007;Itaguaí;2008;9;103536
3302056;Italva;2008;9;13787
3302106;Itaocara;2008;9;22918
3302205;Itaperuna;2008;9;94101
3302254;Itatiaia;2008;9;27996
3302270;Japeri;2008;9;93127
3302304;Laje do Muriaé;2008;9;7563
3302403;Macaé;2008;9;190557
3302452;Macuco;2008;9;5197
3302502;Magé;2008;9;223222
3302601;Mangaratiba;2008;9;33999
3302700;Maricá;2008;9;116162
3302809;Mendes;2008;9;17815
3302858;Mesquita;2008;9;168315
3302908;Miguel Pereira;2008;9;24505
3303005;Miracema;2008;9;26883
3303104;Natividade;2008;9;15090
3303203;Nilópolis;2008;9;156738
3303302;Niterói;2008;9;482284
3303401;Nova Friburgo;2008;9;180462
3303500;Nova Iguaçu;2008;9;790411
3303609;Paracambi;2008;9;45829
3303708;Paraíba do Sul;2008;9;40385
3303807;Paraty;2008;9;35923
3303856;Paty do Alferes;2008;9;26091
3303906;Petrópolis;2008;9;294175
3303955;Pinheiral;2008;9;22088
3304003;Piraí;2008;9;25490
3304102;Porciúncula;2008;9;17414
3304110;Porto Real;2008;9;15659
3304128;Quatis;2008;9;12387
3304144;Queimados;2008;9;134887
3304151;Quissamã;2008;9;18840
3304201;Resende;2008;9;116823
3304300;Rio Bonito;2008;9;54428
3304409;Rio Claro;2008;9;17199
3304508;Rio das Flores;2008;9;8381
3304524;Rio das Ostras;2008;9;87005
3304557;Rio de Janeiro;2008;9;6233022
3304607;Santa Maria Madalena;2008;9;10349
3304706;Santo Antônio de Pádua;2008;9;40234
3304805;São Fidélis;2008;9;37404
3304755;São Francisco de Itabapoana;2008;9;41316
3304904;São Gonçalo;2008;9;978880
3305000;São João da Barra;2008;9;31754
3305109;São João de Meriti;2008;9;456973
3305133;São José de Ubá;2008;9;6891
3305158;São José do Vale do Rio Preto;2008;9;20069
3305208;São Pedro da Aldeia;2008;9;82735
3305307;São Sebastião do Alto;2008;9;8803
3305406;Sapucaia;2008;9;17457
3305505;Saquarema;2008;9;69663
3305554;Seropédica;2008;9;75640
3305604;Silva Jardim;2008;9;21334
3305703;Sumidouro;2008;9;14765
3305752;Tanguá;2008;9;29817
3305802;Teresópolis;2008;9;158711
3305901;Trajano de Moraes;2008;9;10243
3306008;Três Rios;2008;9;76402
3306107;Valença;2008;9;70795
3306156;Varre-Sai;2008;9;9155
3306206;Vassouras;2008;9;33848
3306305;Volta Redonda;2008;9;254843
3300100;Angra dos Reis;2008;10;159415
3300159;Aperibé;2008;10;9790
3300209;Araruama;2008;10;106251
3300225;Areal;2008;10;11141
3300233;Armação dos Búzios;2008;10;25636
3300258;Arraial do Cabo;2008;10;27002
3300308;Barra do Piraí;2008;10;93649
3300407;Barra Mansa;2008;10;176557
3300456;Belford Roxo;2008;10;463039
3300506;Bom Jardim;2008;10;24842
3300605;Bom Jesus do Itabapoana;2008;10;35097
3300704;Cabo Frio;2008;10;174149
3300803;Cachoeiras de Macacu;2008;10;53224
3300902;Cambuci;2008;10;14799
3301009;Campos dos Goytacazes;2008;10;453268
3301108;Cantagalo;2008;10;19831
3300936;Carapebus;2008;10;12387
3301157;Cardoso Moreira;2008;10;12599
3301207;Carmo;2008;10;17038
3301306;Casimiro de Abreu;2008;10;32580
3300951;Comendador Levy Gasparian;2008;10;8135
3301405;Conceição de Macabu;2008;10;20765
3301504;Cordeiro;2008;10;20098
3301603;Duas Barras;2008;10;10823
3301702;Duque de Caxias;2008;10;840561
3301801;Engenheiro Paulo de Frontin;2008;10;13043
3301850;Guapimirim;2008;10;48813
3301876;Iguaba Grande;2008;10;21254
3301900;Itaboraí;2008;10;212333
3302007;Itaguaí;2008;10;103786
3302056;Italva;2008;10;13799
3302106;Itaocara;2008;10;22917
3302205;Itaperuna;2008;10;94179
3302254;Itatiaia;2008;10;28031
3302270;Japeri;2008;10;93234
3302304;Laje do Muriaé;2008;10;7559
3302403;Macaé;2008;10;191280
3302452;Macuco;2008;10;5200
3302502;Magé;2008;10;223408
3302601;Mangaratiba;2008;10;34109
3302700;Maricá;2008;10;116665
3302809;Mendes;2008;10;17820
3302858;Mesquita;2008;10;168317
3302908;Miguel Pereira;2008;10;24511
3303005;Miracema;2008;10;26882
3303104;Natividade;2008;10;15090
3303203;Nilópolis;2008;10;156769
3303302;Niterói;2008;10;482523
3303401;Nova Friburgo;2008;10;180536
3303500;Nova Iguaçu;2008;10;790676
3303609;Paracambi;2008;10;45887
3303708;Paraíba do Sul;2008;10;40416
3303807;Paraty;2008;10;35996
3303856;Paty do Alferes;2008;10;26103
3303906;Petrópolis;2008;10;294254
3303955;Pinheiral;2008;10;22116
3304003;Piraí;2008;10;25527
3304102;Porciúncula;2008;10;17430
3304110;Porto Real;2008;10;15701
3304128;Quatis;2008;10;12406
3304144;Queimados;2008;10;135026
3304151;Quissamã;2008;10;18902
3304201;Resende;2008;10;116956
3304300;Rio Bonito;2008;10;54479
3304409;Rio Claro;2008;10;17209
3304508;Rio das Flores;2008;10;8389
3304524;Rio das Ostras;2008;10;87820
3304557;Rio de Janeiro;2008;10;6236984
3304607;Santa Maria Madalena;2008;10;10348
3304706;Santo Antônio de Pádua;2008;10;40251
3304805;São Fidélis;2008;10;37410
3304755;São Francisco de Itabapoana;2008;10;41317
3304904;São Gonçalo;2008;10;979824
3305000;São João da Barra;2008;10;31799
3305109;São João de Meriti;2008;10;457050
3305133;São José de Ubá;2008;10;6896
3305158;São José do Vale do Rio Preto;2008;10;20077
3305208;São Pedro da Aldeia;2008;10;82966
3305307;São Sebastião do Alto;2008;10;8807
3305406;Sapucaia;2008;10;17460
3305505;Saquarema;2008;10;69868
3305554;Seropédica;2008;10;75755
3305604;Silva Jardim;2008;10;21334
3305703;Sumidouro;2008;10;14771
3305752;Tanguá;2008;10;29858
3305802;Teresópolis;2008;10;158938
3305901;Trajano de Moraes;2008;10;10245
3306008;Três Rios;2008;10;76449
3306107;Valença;2008;10;70843
3306156;Varre-Sai;2008;10;9169
3306206;Vassouras;2008;10;33873
3306305;Volta Redonda;2008;10;254978
3300100;Angra dos Reis;2008;11;159890
3300159;Aperibé;2008;11;9810
3300209;Araruama;2008;11;106523
3300225;Areal;2008;11;11154
3300233;Armação dos Búzios;2008;11;25726
3300258;Arraial do Cabo;2008;11;27036
3300308;Barra do Piraí;2008;11;93703
3300407;Barra Mansa;2008;11;176617
3300456;Belford Roxo;2008;11;463338
3300506;Bom Jardim;2008;11;24865
3300605;Bom Jesus do Itabapoana;2008;11;35112
3300704;Cabo Frio;2008;11;174718
3300803;Cachoeiras de Macacu;2008;11;53274
3300902;Cambuci;2008;11;14801
3301009;Campos dos Goytacazes;2008;11;453764
3301108;Cantagalo;2008;11;19831
3300936;Carapebus;2008;11;12433
3301157;Cardoso Moreira;2008;11;12599
3301207;Carmo;2008;11;17057
3301306;Casimiro de Abreu;2008;11;32710
3300951;Comendador Levy Gasparian;2008;11;8137
3301405;Conceição de Macabu;2008;11;20786
3301504;Cordeiro;2008;11;20113
3301603;Duas Barras;2008;11;10828
3301702;Duque de Caxias;2008;11;841249
3301801;Engenheiro Paulo de Frontin;2008;11;13052
3301850;Guapimirim;2008;11;48939
3301876;Iguaba Grande;2008;11;21329
3301900;Itaboraí;2008;11;212602
3302007;Itaguaí;2008;11;104036
3302056;Italva;2008;11;13812
3302106;Itaocara;2008;11;22916
3302205;Itaperuna;2008;11;94258
3302254;Itatiaia;2008;11;28067
3302270;Japeri;2008;11;93341
3302304;Laje do Muriaé;2008;11;7556
3302403;Macaé;2008;11;192006
3302452;Macuco;2008;11;5203
3302502;Magé;2008;11;223594
3302601;Mangaratiba;2008;11;34220
3302700;Maricá;2008;11;117171
3302809;Mendes;2008;11;17826
3302858;Mesquita;2008;11;168320
3302908;Miguel Pereira;2008;11;24517
3303005;Miracema;2008;11;26880
3303104;Natividade;2008;11;15089
3303203;Nilópolis;2008;11;156800
3303302;Niterói;2008;11;482763
3303401;Nova Friburgo;2008;11;180609
3303500;Nova Iguaçu;2008;11;790941
3303609;Paracambi;2008;11;45946
3303708;Paraíba do Sul;2008;11;40448
3303807;Paraty;2008;11;36068
3303856;Paty do Alferes;2008;11;26116
3303906;Petrópolis;2008;11;294333
3303955;Pinheiral;2008;11;22145
3304003;Piraí;2008;11;25564
3304102;Porciúncula;2008;11;17445
3304110;Porto Real;2008;11;15743
3304128;Quatis;2008;11;12424
3304144;Queimados;2008;11;135165
3304151;Quissamã;2008;11;18965
3304201;Resende;2008;11;117090
3304300;Rio Bonito;2008;11;54529
3304409;Rio Claro;2008;11;17220
3304508;Rio das Flores;2008;11;8398
3304524;Rio das Ostras;2008;11;88643
3304557;Rio de Janeiro;2008;11;6240949
3304607;Santa Maria Madalena;2008;11;10347
3304706;Santo Antônio de Pádua;2008;11;40267
3304805;São Fidélis;2008;11;37416
3304755;São Francisco de Itabapoana;2008;11;41319
3304904;São Gonçalo;2008;11;980768
3305000;São João da Barra;2008;11;31844
3305109;São João de Meriti;2008;11;457127
3305133;São José de Ubá;2008;11;6901
3305158;São José do Vale do Rio Preto;2008;11;20086
3305208;São Pedro da Aldeia;2008;11;83198
3305307;São Sebastião do Alto;2008;11;8811
3305406;Sapucaia;2008;11;17463
3305505;Saquarema;2008;11;70074
3305554;Seropédica;2008;11;75870
3305604;Silva Jardim;2008;11;21335
3305703;Sumidouro;2008;11;14777
3305752;Tanguá;2008;11;29900
3305802;Teresópolis;2008;11;159166
3305901;Trajano de Moraes;2008;11;10247
3306008;Três Rios;2008;11;76495
3306107;Valença;2008;11;70890
3306156;Varre-Sai;2008;11;9184
3306206;Vassouras;2008;11;33899
3306305;Volta Redonda;2008;11;255112
3300100;Angra dos Reis;2008;12;160367
3300159;Aperibé;2008;12;9830
3300209;Araruama;2008;12;106795
3300225;Areal;2008;12;11167
3300233;Armação dos Búzios;2008;12;25817
3300258;Arraial do Cabo;2008;12;27070
3300308;Barra do Piraí;2008;12;93756
3300407;Barra Mansa;2008;12;176677
3300456;Belford Roxo;2008;12;463637
3300506;Bom Jardim;2008;12;24889
3300605;Bom Jesus do Itabapoana;2008;12;35127
3300704;Cabo Frio;2008;12;175288
3300803;Cachoeiras de Macacu;2008;12;53324
3300902;Cambuci;2008;12;14802
3301009;Campos dos Goytacazes;2008;12;454261
3301108;Cantagalo;2008;12;19831
3300936;Carapebus;2008;12;12479
3301157;Cardoso Moreira;2008;12;12599
3301207;Carmo;2008;12;17076
3301306;Casimiro de Abreu;2008;12;32840
3300951;Comendador Levy Gasparian;2008;12;8139
3301405;Conceição de Macabu;2008;12;20807
3301504;Cordeiro;2008;12;20129
3301603;Duas Barras;2008;12;10833
3301702;Duque de Caxias;2008;12;841937
3301801;Engenheiro Paulo de Frontin;2008;12;13061
3301850;Guapimirim;2008;12;49065
3301876;Iguaba Grande;2008;12;21405
3301900;Itaboraí;2008;12;212871
3302007;Itaguaí;2008;12;104287
3302056;Italva;2008;12;13824
3302106;Itaocara;2008;12;22915
3302205;Itaperuna;2008;12;94337
3302254;Itatiaia;2008;12;28102
3302270;Japeri;2008;12;93448
3302304;Laje do Muriaé;2008;12;7552
3302403;Macaé;2008;12;192734
3302452;Macuco;2008;12;5206
3302502;Magé;2008;12;223780
3302601;Mangaratiba;2008;12;34330
3302700;Maricá;2008;12;117680
3302809;Mendes;2008;12;17831
3302858;Mesquita;2008;12;168323
3302908;Miguel Pereira;2008;12;24523
3303005;Miracema;2008;12;26878
3303104;Natividade;2008;12;15089
3303203;Nilópolis;2008;12;156831
3303302;Niterói;2008;12;483002
3303401;Nova Friburgo;2008;12;180683
3303500;Nova Iguaçu;2008;12;791207
3303609;Paracambi;2008;12;46005
3303708;Paraíba do Sul;2008;12;40480
3303807;Paraty;2008;12;36141
3303856;Paty do Alferes;2008;12;26128
3303906;Petrópolis;2008;12;294412
3303955;Pinheiral;2008;12;22174
3304003;Piraí;2008;12;25602
3304102;Porciúncula;2008;12;17461
3304110;Porto Real;2008;12;15785
3304128;Quatis;2008;12;12442
3304144;Queimados;2008;12;135305
3304151;Quissamã;2008;12;19029
3304201;Resende;2008;12;117223
3304300;Rio Bonito;2008;12;54580
3304409;Rio Claro;2008;12;17230
3304508;Rio das Flores;2008;12;8406
3304524;Rio das Ostras;2008;12;89473
3304557;Rio de Janeiro;2008;12;6244917
3304607;Santa Maria Madalena;2008;12;10345
3304706;Santo Antônio de Pádua;2008;12;40283
3304805;São Fidélis;2008;12;37423
3304755;São Francisco de Itabapoana;2008;12;41321
3304904;São Gonçalo;2008;12;981713
3305000;São João da Barra;2008;12;31889
3305109;São João de Meriti;2008;12;457205
3305133;São José de Ubá;2008;12;6906
3305158;São José do Vale do Rio Preto;2008;12;20094
3305208;São Pedro da Aldeia;2008;12;83430
3305307;São Sebastião do Alto;2008;12;8815
3305406;Sapucaia;2008;12;17466
3305505;Saquarema;2008;12;70280
3305554;Seropédica;2008;12;75985
3305604;Silva Jardim;2008;12;21336
3305703;Sumidouro;2008;12;14783
3305752;Tanguá;2008;12;29941
3305802;Teresópolis;2008;12;159394
3305901;Trajano de Moraes;2008;12;10249
3306008;Três Rios;2008;12;76542
3306107;Valença;2008;12;70938
3306156;Varre-Sai;2008;12;9198
3306206;Vassouras;2008;12;33924
3306305;Volta Redonda;2008;12;255246
3300100;Angra dos Reis;2009;1;160846
3300159;Aperibé;2009;1;9850
3300209;Araruama;2009;1;107068
3300225;Areal;2009;1;11181
3300233;Armação dos Búzios;2009;1;25908
3300258;Arraial do Cabo;2009;1;27104
3300308;Barra do Piraí;2009;1;93810
3300407;Barra Mansa;2009;1;176736
3300456;Belford Roxo;2009;1;463937
3300506;Bom Jardim;2009;1;24912
3300605;Bom Jesus do Itabapoana;2009;1;35142
3300704;Cabo Frio;2009;1;175860
3300803;Cachoeiras de Macacu;2009;1;53374
3300902;Cambuci;2009;1;14803
3301009;Campos dos Goytacazes;2009;1;454758
3301108;Cantagalo;2009;1;19831
3300936;Carapebus;2009;1;12525
3301157;Cardoso Moreira;2009;1;12599
3301207;Carmo;2009;1;17095
3301306;Casimiro de Abreu;2009;1;32971
3300951;Comendador Levy Gasparian;2009;1;8141
3301405;Conceição de Macabu;2009;1;20828
3301504;Cordeiro;2009;1;20145
3301603;Duas Barras;2009;1;10839
3301702;Duque de Caxias;2009;1;842626
3301801;Engenheiro Paulo de Frontin;2009;1;13070
3301850;Guapimirim;2009;1;49192
3301876;Iguaba Grande;2009;1;21480
3301900;Itaboraí;2009;1;213141
3302007;Itaguaí;2009;1;104539
3302056;Italva;2009;1;13837
3302106;Itaocara;2009;1;22915
3302205;Itaperuna;2009;1;94416
3302254;Itatiaia;2009;1;28138
3302270;Japeri;2009;1;93556
3302304;Laje do Muriaé;2009;1;7549
3302403;Macaé;2009;1;193465
3302452;Macuco;2009;1;5210
3302502;Magé;2009;1;223966
3302601;Mangaratiba;2009;1;34442
3302700;Maricá;2009;1;118190
3302809;Mendes;2009;1;17837
3302858;Mesquita;2009;1;168326
3302908;Miguel Pereira;2009;1;24530
3303005;Miracema;2009;1;26876
3303104;Natividade;2009;1;15088
3303203;Nilópolis;2009;1;156863
3303302;Niterói;2009;1;483242
3303401;Nova Friburgo;2009;1;180756
3303500;Nova Iguaçu;2009;1;791472
3303609;Paracambi;2009;1;46064
3303708;Paraíba do Sul;2009;1;40512
3303807;Paraty;2009;1;36214
3303856;Paty do Alferes;2009;1;26140
3303906;Petrópolis;2009;1;294491
3303955;Pinheiral;2009;1;22202
3304003;Piraí;2009;1;25639
3304102;Porciúncula;2009;1;17477
3304110;Porto Real;2009;1;15827
3304128;Quatis;2009;1;12461
3304144;Queimados;2009;1;135444
3304151;Quissamã;2009;1;19092
3304201;Resende;2009;1;117357
3304300;Rio Bonito;2009;1;54631
3304409;Rio Claro;2009;1;17240
3304508;Rio das Flores;2009;1;8414
3304524;Rio das Ostras;2009;1;90311
3304557;Rio de Janeiro;2009;1;6248887
3304607;Santa Maria Madalena;2009;1;10344
3304706;Santo Antônio de Pádua;2009;1;40299
3304805;São Fidélis;2009;1;37429
3304755;São Francisco de Itabapoana;2009;1;41323
3304904;São Gonçalo;2009;1;982660
3305000;São João da Barra;2009;1;31934
3305109;São João de Meriti;2009;1;457282
3305133;São José de Ubá;2009;1;6911
3305158;São José do Vale do Rio Preto;2009;1;20102
3305208;São Pedro da Aldeia;2009;1;83662
3305307;São Sebastião do Alto;2009;1;8819
3305406;Sapucaia;2009;1;17469
3305505;Saquarema;2009;1;70487
3305554;Seropédica;2009;1;76101
3305604;Silva Jardim;2009;1;21336
3305703;Sumidouro;2009;1;14789
3305752;Tanguá;2009;1;29983
3305802;Teresópolis;2009;1;159623
3305901;Trajano de Moraes;2009;1;10251
3306008;Três Rios;2009;1;76589
3306107;Valença;2009;1;70985
3306156;Varre-Sai;2009;1;9213
3306206;Vassouras;2009;1;33950
3306305;Volta Redonda;2009;1;255381
3300100;Angra dos Reis;2009;2;161326
3300159;Aperibé;2009;2;9870
3300209;Araruama;2009;2;107342
3300225;Areal;2009;2;11194
3300233;Armação dos Búzios;2009;2;26000
3300258;Arraial do Cabo;2009;2;27138
3300308;Barra do Piraí;2009;2;93864
3300407;Barra Mansa;2009;2;176796
3300456;Belford Roxo;2009;2;464236
3300506;Bom Jardim;2009;2;24935
3300605;Bom Jesus do Itabapoana;2009;2;35157
3300704;Cabo Frio;2009;2;176434
3300803;Cachoeiras de Macacu;2009;2;53424
3300902;Cambuci;2009;2;14805
3301009;Campos dos Goytacazes;2009;2;455256
